Category,Task_ID,Status,Has_Placeholder_Msg,Has_Dummy_Data,Has_Sample_Evidence,Has_Viz_Placeholder,Has_Real_Data,Datasets_Used,Has_Real_Analysis,Analysis_Methods,Evidence_Required,File_Path
Visualization,VIZ-007-Create-animated-movie-of-dynamic,PLACEHOLDER,No,No,Yes,Yes,No,None,No,None,connectivity_movie.mp4; state_colorbar.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Visualization/VIZ-007-Create-animated-movie-of-dynamic/run_analysis.sh
Visualization,VIZ-008-Generate-VR-ready-brain-model-with,PLACEHOLDER,No,No,Yes,Yes,No,None,No,None,brain_vr.glb; vr_scene.html,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Visualization/VIZ-008-Generate-VR-ready-brain-model-with/run_analysis.sh
Visualization,VIZ-009-Plot-ROI-timecourses-with-event,PLACEHOLDER,No,No,No,Yes,No,None,No,None,roi_timecourses.png; event_markers.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Visualization/VIZ-009-Plot-ROI-timecourses-with-event/run_analysis.sh
Visualization,VIZ-010-Create-carpet-plot-showing-all,PLACEHOLDER,No,No,No,Yes,No,None,No,None,carpet_plot.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Visualization/VIZ-010-Create-carpet-plot-showing-all/run_analysis.sh
Visualization,VIZ-011-Generate-statistical-map-with-cluster,PLACEHOLDER,No,No,No,Yes,No,None,No,None,activation_map.png; cluster_table.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Visualization/VIZ-011-Generate-statistical-map-with-cluster/run_analysis.sh
Visualization,VIZ-012-Plot-confusion-matrix-for-MVPA,PLACEHOLDER,No,No,No,Yes,No,None,No,None,confusion_matrix.png; classification_report.txt,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Visualization/VIZ-012-Plot-confusion-matrix-for-MVPA/run_analysis.sh
Visualization,VIZ-013-Create-graph-visualization-of-structural,PLACEHOLDER,No,No,Yes,Yes,No,None,No,None,connectome_graph.html,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Visualization/VIZ-013-Create-graph-visualization-of-structural/run_analysis.sh
Visualization,VIZ-014-Generate-design-matrix-visualization-with,PLACEHOLDER,No,No,No,Yes,No,None,No,None,design_matrix.png; correlation_matrix.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Visualization/VIZ-014-Generate-design-matrix-visualization-with/run_analysis.sh
Visualization,VIZ-015-Plot-probabilistic-atlas-on-MNI,PLACEHOLDER,No,No,No,Yes,No,None,No,None,atlas_probability.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Visualization/VIZ-015-Plot-probabilistic-atlas-on-MNI/run_analysis.sh
Visualization,VIZ-016-Create-dual-coding-plot-showing-activation,PLACEHOLDER,No,No,No,Yes,No,None,No,None,activation_deactivation.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Visualization/VIZ-016-Create-dual-coding-plot-showing-activation/run_analysis.sh
Visualization,VIZ-017-Generate-augmented-reality-brain-for,PLACEHOLDER,No,No,Yes,Yes,No,None,No,None,brain_ar.usdz; ar_scene.html,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Visualization/VIZ-017-Generate-augmented-reality-brain-for/run_analysis.sh
Visualization,VIZ-018-Plot-brain-parcellation-with-region,UNKNOWN,No,No,No,No,No,None,No,None,labeled_brain.png; region_legend.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Visualization/VIZ-018-Plot-brain-parcellation-with-region/run_analysis.sh
Visualization,VIZ-019-Create-time-frequency-plot-for-MEG,UNKNOWN,No,No,No,No,No,None,No,None,time_frequency.png; colorbar_scale.txt,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Visualization/VIZ-019-Create-time-frequency-plot-for-MEG/run_analysis.sh
Visualization,VIZ-020-Generate-publication-quality-figure-panel-with,UNKNOWN,No,No,No,No,No,None,No,None,figure_panel.png; figure_caption.txt,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Visualization/VIZ-020-Generate-publication-quality-figure-panel-with/run_analysis.sh
Workflow,WORK-001-Run-complete-fMRI-pipeline-from,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,preprocessed/; glm_results/; figures/,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Workflow/WORK-001-Run-complete-fMRI-pipeline-from/run_analysis.sh
Workflow,WORK-002-Execute-end-to-end-connectivity-analysis-on,PLACEHOLDER,Yes,No,No,No,No,None,No,None,connectivity_matrix.npy; graph_metrics.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Workflow/WORK-002-Execute-end-to-end-connectivity-analysis-on/run_analysis.sh
Workflow,WORK-003-Run-multimodal-pipeline-structural-segmentation,PLACEHOLDER,Yes,No,Yes,No,Yes,localizer_contrasts,No,None,recon-all/; functional_connectivity.npy,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Workflow/WORK-003-Run-multimodal-pipeline-structural-segmentation/run_analysis.sh
Workflow,WORK-004-Orchestrate-group-level-meta-analysis-workflow-fetch,PLACEHOLDER,Yes,Yes,No,No,No,None,No,None,coordinates.csv; ale_map.nii.gz,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Workflow/WORK-004-Orchestrate-group-level-meta-analysis-workflow-fetch/run_analysis.sh
Workflow,WORK-005-Execute-MVPA-workflow-on-Haxby,PLACEHOLDER,Yes,Yes,No,No,Yes,haxby,No,None,cv_scores.csv; searchlight_map.nii.gz,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Workflow/WORK-005-Execute-MVPA-workflow-on-Haxby/run_analysis.sh
Workflow,WORK-006-Run-developmental-trajectory-workflow-age,PLACEHOLDER,Yes,No,No,No,Yes,development_fmri,No,None,trained_model.pth; predictions.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Workflow/WORK-006-Run-developmental-trajectory-workflow-age/run_analysis.sh
Workflow,WORK-007-Execute-diffusion-pipeline-preprocessing-tractography,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,tractogram.tck; structural_connectome.npy,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Workflow/WORK-007-Execute-diffusion-pipeline-preprocessing-tractography/run_analysis.sh
Workflow,WORK-008-Run-quality-control-workflow-MRIQC,PLACEHOLDER,Yes,No,Yes,No,Yes,adhd,No,None,mriqc_group.html; outliers.txt,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Workflow/WORK-008-Run-quality-control-workflow-MRIQC/run_analysis.sh
Workflow,WORK-009-Execute-surface-based-workflow-FreeSurfer-recon,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,surf/; thickness_stats.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Workflow/WORK-009-Execute-surface-based-workflow-FreeSurfer-recon/run_analysis.sh
Workflow,WORK-010-Run-multisite-harmonization-workflow-ComBat,PLACEHOLDER,Yes,No,No,No,Yes,abide_pcp,No,None,harmonized_data.npy; validation_metrics.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Workflow/WORK-010-Run-multisite-harmonization-workflow-ComBat/run_analysis.sh
Workflow,WORK-011-Execute-real-time-neurofeedback-workflow-ROI,PLACEHOLDER,Yes,No,No,No,No,None,No,None,roi_timeseries.csv; feedback_log.txt,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Workflow/WORK-011-Execute-real-time-neurofeedback-workflow-ROI/run_analysis.sh
Workflow,WORK-012-Run-genetics-workflow-GWAS-on,PLACEHOLDER,Yes,No,No,No,No,None,No,None,manhattan_plot.png; prs_brain_corr.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Workflow/WORK-012-Run-genetics-workflow-GWAS-on/run_analysis.sh
Workflow,WORK-013-Execute-MEG-workflow-preprocessing-source,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,source_estimates/; connectivity_matrix.npy,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Workflow/WORK-013-Execute-MEG-workflow-preprocessing-source/run_analysis.sh
Workflow,WORK-014-Run-clinical-workflow-lesion-detection,PLACEHOLDER,Yes,Yes,No,No,No,None,No,None,lesion_masks.nii.gz; volumetry_report.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Workflow/WORK-014-Run-clinical-workflow-lesion-detection/run_analysis.sh
Workflow,WORK-015-Execute-deep-learning-workflow-data,PLACEHOLDER,Yes,No,No,No,Yes,adhd,No,None,trained_model.pth; validation_metrics.json,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Workflow/WORK-015-Execute-deep-learning-workflow-data/run_analysis.sh
Workflow,WORK-016-Run-batch-processing-workflow-process,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,derivatives/; processing_log.json,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Workflow/WORK-016-Run-batch-processing-workflow-process/run_analysis.sh
Workflow,WORK-017-Execute-RSA-workflow-compute-RDMs,PLACEHOLDER,Yes,No,Yes,No,Yes,haxby,No,None,rdm_matrices/; similarity_plots.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Workflow/WORK-017-Execute-RSA-workflow-compute-RDMs/run_analysis.sh
Workflow,WORK-018-Run-connectivity-dynamics-workflow-sliding,PLACEHOLDER,Yes,No,No,No,Yes,surf_nki_enhanced,No,None,dynamic_states.npy; transition_matrix.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Workflow/WORK-018-Run-connectivity-dynamics-workflow-sliding/run_analysis.sh
Workflow,WORK-019-Execute-multivariate-workflow-dimensionality-reduction,PLACEHOLDER,Yes,No,No,No,Yes,localizer_contrasts,No,None,clusters.npy; classification_report.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Workflow/WORK-019-Execute-multivariate-workflow-dimensionality-reduction/run_analysis.sh
Workflow,WORK-020-Run-reproducibility-workflow-analysis-on,PLACEHOLDER,Yes,No,No,No,Yes,haxby,No,None,cv_results.csv; bootstrap_distributions.npy,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Workflow/WORK-020-Run-reproducibility-workflow-analysis-on/run_analysis.sh
